id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,EN_tweet,EN_summarize_txt,JP_summarize_txt
1541360924397039616,1541360924397039616,2022-06-27 19:00:56 東京 (標準時),2022-06-27,19:00:56,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日は二郎をテイクアウトしたから配信で食べるぺこ!!  ジロリアンのみんな オススメの味変とかがあったらリプでよろ！！！  お店の感じやら語りながらみんなで食べるぺこおおおおおおおおおおおおお✨✨,ja,[],['https://youtu.be/np69EW1z0BU'],['https://pbs.twimg.com/media/FWQCB6-acAIoUQ2.jpg'],324,1980,8926,[],[],https://twitter.com/usadapekora/status/1541360924397039616,False,,1,https://pbs.twimg.com/media/FWQCB6-acAIoUQ2.jpg,,,,,,,[],,,,,"I got takeout of Jiro today, so I'll have it delivered, Peco! If you have any suggestions for flavor variations, please send me a reply! We'll eat together while talking about what the restaurant is like ✨✨.","I'm looking for a place like Jiro that delivers to me. If you have any suggestions for flavor variations, please let me know!",二郎をテイクアウトしたから配信で食べます。味のバリエーションでおすすめがあれば教えてください

1540292097009647616,1540292097009647616,2022-06-24 20:13:47 東京 (標準時),2022-06-24,20:13:47,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,久しぶりのスマブラ！！ 休み明けのぺこーらの実力は如何に…  もしかしたらめっちゃ強くなってるかもしれないぺこなぁ⁉️⁉️⁉️  今日の配信１５分くらいで終わったらごめんぺこｗ,ja,[],['https://youtu.be/ukB9CL_o9lg'],['https://pbs.twimg.com/media/FWA3epwagAIz_1O.jpg'],307,1288,5854,[],[],https://twitter.com/usadapekora/status/1540292097009647616,False,,1,https://pbs.twimg.com/media/FWA3epwagAIz_1O.jpg,,,,,,,[],,,,,"It's been a while since I've played Smash Bros. How is Peco and his friends' strength after the break... Maybe they've become very strong⁉️⁉️⁉️ Sorry Peco if today's stream ends in about 15 minutes.","Peco and his friends are probably just as strong as they were before the break.",ぺこーらは、休止前以上の強さかもしれません。

1539199845466275840,1539199845466275840,2022-06-21 19:53:34 東京 (標準時),2022-06-21,19:53:34,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,前回苦しめられたウォーデン… ぺこーらは帰ってきたぺこだぞ!!!!  作戦があるんだよ… 君を倒す作戦がなぁ！！！！！！  超大量のエンドクリスタルでぐちゃぐちゃにしてやるぺこ!!ﾍﾟｰｺﾍﾟｺﾍﾟｺﾍﾟｰｺﾍﾟｺﾍﾟ,ja,[],['https://youtu.be/KTDQJxkrt7Q'],['https://pbs.twimg.com/media/FVxVV9baMAEZtyo.jpg'],344,1334,6305,[],[],https://twitter.com/usadapekora/status/1539199845466275840,False,,1,https://pbs.twimg.com/media/FVxVV9baMAEZtyo.jpg,,,,,,,[],,,,,"The Warden who tormented me last time... Peko and the others are back !!!! I have a plan... I have a plan to defeat you ！！！！！！ Pekopekopekopekopekopekopekopekopekopekopekopekopekopekopekopek!","Peko and the others are back, and I have a plan to defeat the Warden this time!",
ぺこーらが帰ってきた！今度こそウォーデンを倒す計画があるんだ。

1538817424690409472,1538817424690409472,2022-06-20 18:33:58 東京 (標準時),2022-06-20,18:33:58,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,皆さんは知っていますか？ 伝説の料理「龍の髭」を!!!!!!  1本…2本…4本…8本…16本… 最後には1万6千本以上の髭を作るぺこ💪✨  新人龍の髭職人ぺこーらの技をご覧あれ！,ja,[],['https://youtu.be/hRqaoj2WMv0'],['https://pbs.twimg.com/media/FVr4_-AaMAAtOIr.jpg'],391,1590,7163,[],[],https://twitter.com/usadapekora/status/1538817424690409472,False,,1,https://pbs.twimg.com/media/FVr4_-AaMAAtOIr.jpg,,,,,,,[],,,,,"Do you all know what it is? The legendary dish 'Dragon's Beard' !!!!!!!! 1... 2... 4... 8... 16... Finally, Peco makes over 16,000 beards 💪✨ New Dragon's Beard Witness the craftsmanship of our artisan Pekora!","Dragon's Beard is a legendary dish made from over 16,000 individual strands of dough.",伝説の料理「龍の髭」を最終的には16,000本以上作ります。

1538472271534501889,1538472271534501889,2022-06-19 19:42:27 東京 (標準時),2022-06-19,19:42:27,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,👁️ベルゼバブ手に入れるまでガチャ👁️  恐ろしい… 恐ろしい…  数時間後ベルゼバブを手に入れたぺこらの強さがなぁ！！！！！！！！！！！！！！！！  みんな、行くぺこ!!!!!!!!!!!!!!!!!!,ja,[],['https://youtu.be/97v5p9Ald4k'],['https://pbs.twimg.com/media/FVm-vRaaIAAOgQy.jpg'],310,2570,6300,[],[],https://twitter.com/usadapekora/status/1538472271534501889,False,,1,https://pbs.twimg.com/media/FVm-vRaaIAAOgQy.jpg,,,,,,,[],,,,,"Gacha until you get 👁️Beelzebub👁️ horrible... horrible... Peco's so strong after getting Beelzebub a few hours later. ！！！！！！！！！！！！！！！！ Come on guys, let's go Peco！！！！！！！！！","Don't spend your money on Gacha unless you're prepared to get Beelzebub. He's a powerful servant, but he's not worth the money you'll spend on Gacha.",ベルゼバブを手に入れるまでガチャする。数時間後それを手に入れたぺこらの強さが恐ろしい。

1538113094018551810,1538113094018551810,2022-06-18 19:55:13 東京 (標準時),2022-06-18,19:55:13,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ﾁｬﾝﾁｬﾝﾁｬﾝﾁｬﾝ ﾁｬﾝﾁｬﾝﾁｬﾝﾁｬﾝ  息子を失ったぺこーらの元にかかってくる謎の電話… 誰だてめぇは！！！！！！！  久しぶりのホラゲー… 土曜の夜はホラゲでビビるぺこ!!!!,ja,[],['https://youtu.be/5ImqPk50kCk'],['https://pbs.twimg.com/media/FVh13chaQAAETed.jpg'],307,1295,5722,[],[],https://twitter.com/usadapekora/status/1538113094018551810,False,,1,https://pbs.twimg.com/media/FVh13chaQAAETed.jpg,,,,,,,[],,,,,"Chang-chang-chang. Chan chan chan chan chan  Mysterious phone call to Peco who lost his son... Who the hell are you ！！！！！！！ I haven't played horage in a long time... I'm scared of horage on Saturday night...","Someone is making a phone call to Peco, who lost his son, and asking if he's okay. Peco is scared and doesn't know who the caller is.",息子を亡くしたぺこさんに、誰かが電話をかけてくる。ぺこさんは、その電話の相手が誰なのかわからず、怯えている。

1537741183753113601,1537741183753113601,2022-06-17 19:17:22 東京 (標準時),2022-06-17,19:17:22,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ついにホロ鯖にVer1.19きｔらあああああああああああああああああああああああああああああ✨✨  古代都市！？ウォーデン！？ カエル！？アレイ！？ 全部楽しむっきゃないぺこ❣  レッツ冒険!!!!!!!!!!!!!!!!!!,ja,[],['https://youtu.be/D32ZLcYa1Yc'],['https://pbs.twimg.com/media/FVcmtbdaUAAAzRh.jpg'],322,1446,6530,[],[],https://twitter.com/usadapekora/status/1537741183753113601,False,,1,https://pbs.twimg.com/media/FVcmtbdaUAAAzRh.jpg,,,,,,,[],,,,,"Finally, Ver 1.19 is coming to the holosaba ✨✨✨ Ancient City! Warden! Frog! Alley! Let's have fun with all of them❣Let's go on an adventure!","The new version of the game is coming to the holosaba, and it will include new features and content. Players will be able to explore new areas, meet new characters, and enjoy new gameplay experiences.",ホロサバに新バージョンが登場し、新機能やコンテンツが追加されます。プレイヤーは、新しいエリアを探索し、新しいキャラクターと出会い、新しいゲームプレイを楽しむことができるようになります。

1525416207918039040,1525416207918039040,2022-05-14 19:02:19 東京 (標準時),2022-05-14,19:02:19,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,声枯れでちょいと休止するのでお知らせ🐰  色々考えてみて、みんなに伝えときたいことあるからぜひ来てぺこな❣,ja,[],['https://youtu.be/2Pe8tsSDSjs'],['https://pbs.twimg.com/media/FStC1QQacAARkxY.jpg'],485,2393,10894,[],[],https://twitter.com/usadapekora/status/1525416207918039040,False,,1,https://pbs.twimg.com/media/FStC1QQacAARkxY.jpg,,,,,,,[],,,,,"I'm going to take a short break due to a voice problem 🐰 I've been thinking about a lot of things and want to share them with you, so please come and join me ❣","I'm going to take a short break from social media due to a voice problem. I'll be back soon and I can't wait to share what I've been thinking about with you all!",声のトラブルでSNSを少しお休みさせていただきます。またすぐに戻ってきますので、私が考えてきたことを早く皆さんと共有したいです!

1525059345494704128,1525059345494704128,2022-05-13 19:24:16 東京 (標準時),2022-05-13,19:24:16,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,意味が分かると怖い○○って… みんなは知ってるぺこか？  あれ…怖いよね…  しかーし今日はみんなで 全てまるっと解決するぺこおおお!!,ja,[],['https://youtu.be/UVLawyWozeU'],['https://pbs.twimg.com/media/FSoLK9yaAAA1D7w.jpg'],280,1138,5196,[],[],https://twitter.com/usadapekora/status/1525059345494704128,False,,1,https://pbs.twimg.com/media/FSoLK9yaAAA1D7w.jpg,,,,,,,[],,,,,"Do you know the scary word 'XXX'?  But today we're going to solve it all together.","XXX is a scared word because it is unknown. It seems like a code or something. Today, we will figure out what it means together.",XXXは未知数なので怖い言葉です。暗号か何かのような気がします。今日は、その意味を一緒に考えてみましょう。

1524704111496929285,1524704111496929285,2022-05-12 19:52:42 東京 (標準時),2022-05-12,19:52:42,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,人類よ、運命に抗え。  地球に巨大な侵略生物がくる!! 侵略されてたまるかああ🤬  本日　#ホロ地球防衛隊　に 入隊しました！新米隊員ぺこーら  いきます！！！！！！！！！！！！,ja,[],['https://www.youtube.com/watch?v=JkgrgmHIFs4'],['https://pbs.twimg.com/media/FSjTT6HaUAAfDWG.jpg'],301,1313,5312,['ホロ地球防衛隊'],[],https://twitter.com/usadapekora/status/1524704111496929285,False,,1,https://pbs.twimg.com/media/FSjTT6HaUAAfDWG.jpg,,,,,,,[],,,,,"Humanity, resist your fate.  I️ joined the #Hollow Earth Defense Force today! New member Pekora here I come: ！！！！！！！！！！！！","I️ joined the #Hollow Earth Defense Force today! New member Pekora here I come: !!!!!",今日から #ホロ地球防衛隊 に入隊しました‼️(笑) 新メンバーペコラ参上!!!!!!!

1522564768569069569,1522564768569069569,2022-05-06 22:11:43 東京 (標準時),2022-05-06,22:11:43,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,待ち遠しかった、配信。 二日休むだけでこの気持ち… どうしてこんなに配信のことを考えてしまうのだろうか。 私から配信を奪ったら気が狂いそうになったよ。 どうしてもっと強い喉じゃないんだろう。なんで配信できないんだろう。 病んだ。ムリぽ。 けど、今のぺこーらは配信ができる、そうそれでいい,ja,[],[],[],249,1299,5095,[],[],https://twitter.com/usadapekora/status/1522564768569069569,False,https://twitter.com/usadapekora/status/1522526925037903872,0,,,,,,,,[],,,,,"I couldn't wait, delivery. Just two days off and this feeling... Why do I think about delivery so much? Taking delivery away from me would have driven me crazy. Why can't I have a stronger throat? Why can't I deliver? I'm sick. I can't do it. But now Pekora can deliver, that's all right.","I'm sick and can't deliver, but I'm glad that Pekora can.",私は病気で２日配信できなかった。配信できるだけでうれしいです。

1522526925037903872,1522526925037903872,2022-05-06 19:41:20 東京 (標準時),2022-05-06,19:41:20,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,2日ぶりの配信！！！！！ できなくて辛かったとぺこです😭  今日はリハビリにゆるっと楽しむぺこ✨  ラニのイベントやったり ストーリー進めたりしたい❣,ja,[],['https://youtu.be/b6EnY_tcdlc'],['https://pbs.twimg.com/media/FSEaKVyaAAAMBoY.jpg'],250,1094,5004,[],[],https://twitter.com/usadapekora/status/1522526925037903872,False,,1,https://pbs.twimg.com/media/FSEaKVyaAAAMBoY.jpg,,,,,,,[],,,,,"First delivery in 2 days: ！！！！！I've been having a hard time doing this 😭 Today I'm going to rehabilitate and have some fun ✨ I want to work on Lani's event and advance the story ❣","I'm going to work on Lani's event and advance the story today.",今日はラニのイベントをやって、ストーリーを進めていこうと思います。

1521462784571019265,1521462784571019265,2022-05-03 21:12:49 東京 (標準時),2022-05-03,21:12:49,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,夏だ！サマーだ！スポーツだ あの神ゲーがついにswitchへ登場！ 日頃、外にあまり出ないぺこーらはスポーツが苦手だと思われているだろう。 ちっちっち。 たしかに学生の時に、そんなに仲良くない体育会系女子にぺこらさんって走れるんだ～ いわれた。 心が一瞬で真っ黒になった。 走れるよ、兎だもの,ja,[],[],[],239,1406,5308,[],[],https://twitter.com/usadapekora/status/1521462784571019265,False,https://twitter.com/usadapekora/status/1521447744141139968,0,,,,,,,,[],,,,,"Summer! Summer! It's sports! The god game is finally coming to the Switch! Pekoe and the others who don't go outside much probably think I'm not good at sports. Tch-tch-tch-tch. When I was a student, I was told by a girl I didn't get along with that well that I could run. My heart instantly turned black. I can run, I'm a rabbit.","Pekoe and the others who don't go outside much probably think I'm not good at sports, but I actually am!",ペコちゃんをはじめ、あまり外に出ない人は、私が運動が苦手だと思っているでしょうが、実は得意なんです！（笑）。

1521447744141139968,1521447744141139968,2022-05-03 20:13:03 東京 (標準時),2022-05-03,20:13:03,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ついに発売したswitchスポーツで遊んでみるぺこおおおおおおおおおおおおおおおおおおおお！！！！！！  Wiiスポーツやらなにやらと すごく楽しかったあのゲームの新作✨✨  これは遊んでみるしかないッ❣,ja,[],['https://youtu.be/xM8k0AoEb5k'],['https://pbs.twimg.com/media/FR1ESZ0agAAFhnI.jpg'],264,1122,5304,[],[],https://twitter.com/usadapekora/status/1521447744141139968,False,,1,https://pbs.twimg.com/media/FR1ESZ0agAAFhnI.jpg,,,,,,,[],,,,,"Peco finally released a new game on the Switch Sports and I'm going to try to play it. ！！！！！！ I've had so much fun playing Wii Sports and other new games ✨✨ I have no choice but to try this one ❣","Peco finally released a new game on the Switch Sports and I'm going to try to play it.",ぺこさんが、ようやくSwitch Sportsで新作を出したので、プレイしてみようと思います。

1520737351512707072,1520737351512707072,2022-05-01 21:10:13 東京 (標準時),2022-05-01,21:10:13,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,楽しい！楽しいよドラクエ！！！ 今日は絶対にクリアするんだ！！たとえこの声が犠牲になったとしても世界を平和にしてみせるんだ。 まっていろ。。。 もうお前たちの近くにきているんだ。。。 紋章も集め、仲間とのきずなもばっちし。 行こう。。。どこへ？ そういえばこの後どこいくんだ？？,ja,[],[],[],218,1369,4710,[],[],https://twitter.com/usadapekora/status/1520737351512707072,False,https://twitter.com/usadapekora/status/1520709119606665216,0,,,,,,,,[],,,,,"Fun! It's fun, Dracula!!! We're going to clear this day, I promise! Even if it costs me this voice, I'll make the world peaceful. Wait for me... We're already close to you... We've collected the sigils, we've bonded with our friends, and we're ready to go. Let's go... Where are we going? Where are we going after this?","We're going to clear this day and make the world peaceful. We're already close to you and we're ready to go.",今日ドラクエをクリアして、世界を平和にするんだ。私たちはもう、あなたの近くにいます。

1520709119606665216,1520709119606665216,2022-05-01 19:18:02 東京 (標準時),2022-05-01,19:18:02,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,やっぱり久しぶりのドラクエ最高だ❣  しかも今回は仲間が2人もいる！ なんて頼もしいことぺこなのだろう  今日こそなんとしてでもクリアぺこ✨✨,ja,[],['https://youtu.be/-iPhKS8qK3A'],['https://pbs.twimg.com/media/FRqkDsQagAEOdsV.jpg'],204,1064,4596,[],[],https://twitter.com/usadapekora/status/1520709119606665216,False,,1,https://pbs.twimg.com/media/FRqkDsQagAEOdsV.jpg,,,,,,,[],,,,,"I've been playing Dracula for a long time now, and this time I have two friends! I'm so glad that I have two friends this time ✨✨","We're playing as the three main characters from the novel Dracula by Bram Stoker. We each take on the role of one of the characters and try to survive against Dracula and his minions.",2人の仲間と今日こそドラクエをクリアします。

1519303216927703045,1519303216927703045,2022-04-27 22:11:28 東京 (標準時),2022-04-27,22:11:28,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ついに最終日！ 初めのころは楽しみでわくわくでどんな古戦場になるのかわからなかった！ 2日目以降から恐ろしさは知った。それは今日の最終日まで変わらない。 けど体は正直。ズタボロ 喉は枯れ、肩はこり、眼も疲れました！ けど、最後に残るのは仲間との思いでそして楽しさなんだよ。グラブル最高！,ja,[],[],[],248,1847,5829,[],[],https://twitter.com/usadapekora/status/1519303216927703045,False,https://twitter.com/usadapekora/status/1519229715550453760,0,,,,,,,,[],,,,,"Finally, the last day! In the beginning I was so excited and looking forward to it, I didn't know what kind of old battlefield it was going to be! After the second day, I knew how scary it was going to be. It will not change until today, the last day. But my body was honest. My throat was dry, my shoulders were stiff, and my eyes were tired! But at the end of the day, all that remains are the thoughts of my friends and the fun we had together. I love the grubru!","1. The first day was awesome and I loved it!    2. The second day was even better and I loved it even more!    3. The last day was the best of all and I just loved it!",グラブルの古戦場は初日が凄く良かったので、大好きになりました。2日目はもっと素晴らしくて、もっと好きになりました! 最終日が一番良かったし、大好きになりました。

1519229715550453760,1519229715550453760,2022-04-27 17:19:24 東京 (標準時),2022-04-27,17:19:24,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,\ 大変だった～ /　古戦場!! \ 楽しかった～ /　古戦場!!  それもついに最終日！！！！！  最後に勝利をおさめて有終の美を飾るぺこ✨✨ 23時くらいからぼたんちゃんとスバル先輩が来てくれるよん🥳,ja,[],['https://youtu.be/jpgsts6Cbc4'],['https://pbs.twimg.com/media/FRVibLSaIAElhEW.jpg'],270,1892,6646,[],[],https://twitter.com/usadapekora/status/1519229715550453760,False,,1,https://pbs.twimg.com/media/FRVibLSaIAElhEW.jpg,,,,,,,[],,,,,"It was a tough time for me and I had a great time at the old battlefield. ！！！！！ Peco ✨✨ Botan-chan and Subaru-senpai will be here from 11pm 🥳.","It was tough for me, but I had a great time at the old battlefield. Peco, Botan-chan, and Subaru-senpai will be here from 11pm.",大変だったけど、古戦場楽しかったです。23時からは、ぺこさん、ぼたんちゃん、すばる先輩がいらっしゃるそうです。

1518893211535933441,1518893211535933441,2022-04-26 19:02:15 東京 (標準時),2022-04-26,19:02:15,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,王都や高原を経て いまや風格が出てきたぺこーら  でも敵が強い!! つまりぺこーらも強くなりたい!!  今日は新たな戦法を使いたいぺこ😎,ja,[],['https://youtu.be/VfanEU9_8w8'],['https://pbs.twimg.com/media/FRQwrIdaAAIY_X3.jpg'],247,1075,5020,[],[],https://twitter.com/usadapekora/status/1518893211535933441,False,,1,https://pbs.twimg.com/media/FRQwrIdaAAIY_X3.jpg,,,,,,,[],,,,,"I️ have been through King's Landing and Plateau, and now I️ have a more sophisticated look, but the enemy is strong!! which means I️ want to be strong too!! today I️ want to use a new strategy.","I'm trying a new strategy today against a strong opponent.",今日は強敵を相手に新しい作戦を試しています。

1518548149287104512,1518548149287104512,2022-04-25 20:11:06 東京 (標準時),2022-04-25,20:11:06,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,無事にペコにゃんこ軍団が日本をぺこらんどにできた！ いろいろな可愛いにゃんこたちが多くてしかも強い…！！！！ 今度は未来？！ 未来はどうなっているぺこなのか？ぺこにゃんこたちは無事なのか！？ ガチャチケも宝も貯めてきましたよ…みなさん。 超激レアを絶対にひいて未来編クリアするぺこ！,ja,[],[],[],231,1306,5057,[],[],https://twitter.com/usadapekora/status/1518548149287104512,False,https://twitter.com/usadapekora/status/1518506946739187712,0,,,,,,,,[],,,,,"The Peco Nyan Cat Army has successfully Peco'd Japan! Many different kinds of cute kitten and also strong...！！！！Now the future? What is the future like? Are the Peco kittens safe? I've saved up my gachachachiken and treasure...everyone. I'll definitely get the ultra-rare one and clear the future version!","The Peco Nyan Cat Army has successfully taken over Japan and now they're planning to conquer the world! Be sure to save up your gachachachiken and treasure so you can get the ultra-rare one and help clear the future version!",日本征服に成功したペコニャンコ軍団が、今度は世界征服を企んでいる！？ガチャチケとお宝をしっかり貯めて、超レアなガチャチケをゲットして、未来編クリアに貢献しよう!

1518506946739187712,1518506946739187712,2022-04-25 17:27:23 東京 (標準時),2022-04-25,17:27:23,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日は前回よりさらに難しいと噂の未来編をクリアしたいぺこおおおおおおおおおおおおお✨✨  裏でちょろっとやってきたから ガチャも回せるぞい😎  色んな猫が欲しいんじゃ❣,ja,[],['https://youtu.be/6mUqosCbBkA'],['https://pbs.twimg.com/media/FRLSAMFagAEoLoq.jpg'],280,1170,5328,[],[],https://twitter.com/usadapekora/status/1518506946739187712,False,,1,https://pbs.twimg.com/media/FRLSAMFagAEoLoq.jpg,,,,,,,[],,,,,"Today I want to clear the future version which is rumored to be even more difficult than the last one ✨✨ I've done a little behind the scenes so I can gacha 😎 I want a variety of cats ❣","I've been working hard on the next version of the game and it's rumored to be even more difficult than the last one. I've done a little behind the scenes work so I can get a variety of cats.",次のバージョンは、前作よりさらに難しくなると噂されているので、頑張って作っています。いろいろな猫を飼えるように、ちょっと裏技をやってみました。

1518110252213805056,1518110252213805056,2022-04-24 15:11:03 東京 (標準時),2022-04-24,15:11:03,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,やばいやばいやばいよおおお！！！！！ 起きたら敵の団に凹されてるぺこおおお！！！！ これは巻き返せるのか。。。？ いや巻き返すしかない！！！！がんばるぞ！やるぞ！ 絶対に勝ちたいんだああああああああああああああああああああああああああああああああああああああああああああああああ！！,ja,[],[],[],215,1593,5768,[],[],https://twitter.com/usadapekora/status/1518110252213805056,False,https://twitter.com/usadapekora/status/1518094981525028866,0,,,,,,,,[],,,,,"Oh no, oh no, oh no, oh no, oh no！！！！！When I woke up, I was dented by a group of enemies Peco oh oh oh ！！！！Can we rewind this? No, we have to rewind. ！！！！ I'll do my best! I'm gonna do it! I want to win for sure!!!!","I had a dream where I was defeated by a group of enemies, and when I woke up, I was really upset.",敵の集団に倒される夢を見て、目が覚めたらすごく動揺していたんです。

1518094981525028866,1518094981525028866,2022-04-24 14:10:23 東京 (標準時),2022-04-24,14:10:23,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,起きたら負けとるぺこ😭 もうお昼からみんなと走るしかない！！  足りないもの多いけどがんばるぞ✨ みんな付き合ってくれえええええ💪,ja,[],['https://youtu.be/WpjhEqjngRQ'],['https://pbs.twimg.com/media/FRFbVPMaUAMC7Sc.jpg'],211,1528,6174,[],[],https://twitter.com/usadapekora/status/1518094981525028866,False,,1,https://pbs.twimg.com/media/FRFbVPMaUAMC7Sc.jpg,,,,,,,[],,,,,"I woke up and I'm losing Peco 😭 I've got to run with you guys at noon now!!!  I know I'm missing a lot of stuff but I'll do my best ✨ everyone please hang out with me 💪.","I woke up to find out that Peco is leaving and I'm really upset about it. I'm going to try to run with you guys at noon, but I know I'll miss a lot. Please hang out with me and keep me company.",起床したら負けていました。昼からみんなでやりましょう。

1516735624929185796,1516735624929185796,2022-04-20 20:08:47 東京 (標準時),2022-04-20,20:08:47,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,強くなったチーカマぺこーらは、さらなる敵を見つけに今日も練り歩く。 まずは、ラダーンの城を隈なく探索し宝を根こそぎ持って帰ろう！ そしたらきっとルーンもがっぽがっぽ！ レベルもあげ倒せなかったやつも倒したい… さぁ、今日も王様になる物語をはじめようか・・・,ja,[],[],[],223,1296,4755,[],[],https://twitter.com/usadapekora/status/1516735624929185796,False,https://twitter.com/usadapekora/status/1516704587398672384,0,,,,,,,,[],,,,,"The stronger Cheekamama Pekoe and his friends are parading around today to find even more enemies. First, let's search all over Ladern's castle and bring back all the treasure we can find! Then we'll be sure to bring back lots and lots of runes! We want to level up and defeat the ones we couldn't beat... Let's start the story of becoming a king today...","Cheekamama Pekoe and his friends are going around Ladern's castle looking for treasure and more enemies to fight.",チーカマペコとその仲間たちは、お宝と戦うべき多くの敵を探してラダーンの城を回っている。

1516704587398672384,1516704587398672384,2022-04-20 18:05:27 東京 (標準時),2022-04-20,18:05:27,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,前回ラダーン祭りを終焉させたぺこーら この後どこへ行こうぺこか!!  そろそろカッコいい防具も欲しいねぇ😎 今日も楽しんでいきましょか！！！,ja,[],['https://youtu.be/IajyWzkrSUw'],['https://pbs.twimg.com/media/FQxqh4iaIAEacyQ.jpg'],218,982,4427,[],[],https://twitter.com/usadapekora/status/1516704587398672384,False,,1,https://pbs.twimg.com/media/FQxqh4iaIAEacyQ.jpg,,,,,,,[],,,,,"Peco and I ended the last Ladahn Festival. Where shall we go after this!! I️ want some cool armor soon😎 Let's have fun today!","I suggest going to the nearby city to get some new armor!",前回ラダーン祭りを終わらせました。今日も楽しみましょう。

1516389035924602885,1516389035924602885,2022-04-19 21:11:33 東京 (標準時),2022-04-19,21:11:33,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ヨシエさん…どうして顔だけになっちゃったの！？ 顔面蒼白で心配だよ！ 頼む、追いかけてこないでくれ… ほしいものならなんでもあげる！ クリームパン食べる？めっちゃ人気で買えないらしいよ！！！ これを食べてもう人を襲うのはやめよう！ その後、ぺこーらを見たものは…,ja,[],[],[],250,1410,5033,[],[],https://twitter.com/usadapekora/status/1516389035924602885,False,https://twitter.com/usadapekora/status/1516362455823577090,0,,,,,,,,[],,,,,"Yoshie...why did you turn into just a face! I'm worried about you, your face is so pale! Please, don't come after me... I'll give you anything you want! Do you want some cream buns? I heard it's so popular you can't buy it! Eat this and stop attacking people! After that, what I saw Pekoe-ra...","Yoshie turned into just a face and Pekoe-ra saw her.",顔だけのヨシエが心配です。欲しいものをあげるので追いかけないで下さい。

