id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,summarize_txt 
1518506946739187712,1518506946739187712,2022-04-25 17:27:23 東京 (標準時),2022-04-25,17:27:23,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日は前回よりさらに難しいと噂の未来編をクリアしたいぺこおおおおおおおおおおおおお✨✨  裏でちょろっとやってきたから ガチャも回せるぞい😎  色んな猫が欲しいんじゃ❣,ja,[],['https://youtu.be/6mUqosCbBkA'],['https://pbs.twimg.com/media/FRLSAMFagAEoLoq.jpg'],280,1170,5328,[],[],https://twitter.com/usadapekora/status/1518506946739187712,False,,1,https://pbs.twimg.com/media/FRLSAMFagAEoLoq.jpg,,,,,,,[],,,,,    「さらに難しい」と噂の未来編をクリアした        色んな猫が欲しいんじゃ❣
1518110252213805056,1518110252213805056,2022-04-24 15:11:03 東京 (標準時),2022-04-24,15:11:03,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,やばいやばいやばいよおおお！！！！！ 起きたら敵の団に凹されてるぺこおおお！！！！ これは巻き返せるのか。。。？ いや巻き返すしかない！！！！がんばるぞ！やるぞ！ 絶対に勝ちたいんだああああああああああああああああああああああああああああああああああああああああああああああああ！！,ja,[],[],[],215,1593,5768,[],[],https://twitter.com/usadapekora/status/1518110252213805056,False,https://twitter.com/usadapekora/status/1518094981525028866,0,,,,,,,,[],,,,,    敵の団に凹まないでください。        巻き返すしかない、勝つことしかないです！
1518094981525028866,1518094981525028866,2022-04-24 14:10:23 東京 (標準時),2022-04-24,14:10:23,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,起きたら負けとるぺこ😭 もうお昼からみんなと走るしかない！！  足りないもの多いけどがんばるぞ✨ みんな付き合ってくれえええええ💪,ja,[],['https://youtu.be/WpjhEqjngRQ'],['https://pbs.twimg.com/media/FRFbVPMaUAMC7Sc.jpg'],211,1528,6174,[],[],https://twitter.com/usadapekora/status/1518094981525028866,False,,1,https://pbs.twimg.com/media/FRFbVPMaUAMC7Sc.jpg,,,,,,,[],,,,,    1. 足りないもの：    - 動きに慣れる    - キャッチボールを練習する    - より速く走る    - テクニックを練習する    - もっと上手に走る
1516735624929185796,1516735624929185796,2022-04-20 20:08:47 東京 (標準時),2022-04-20,20:08:47,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,強くなったチーカマぺこーらは、さらなる敵を見つけに今日も練り歩く。 まずは、ラダーンの城を隈なく探索し宝を根こそぎ持って帰ろう！ そしたらきっとルーンもがっぽがっぽ！ レベルもあげ倒せなかったやつも倒したい… さぁ、今日も王様になる物語をはじめようか・・・,ja,[],[],[],223,1296,4755,[],[],https://twitter.com/usadapekora/status/1516735624929185796,False,https://twitter.com/usadapekora/status/1516704587398672384,0,,,,,,,,[],,,,,    ・ラダーンの城を隈なく探索し宝を根こそぎ持って帰ろう！    まずは、ラダーンの城を隈なく探索し宝を根こそぎ持って帰ろう！ そしたらきっとルーンもがっぽがっぽ！ レベルもあげ倒せなかったやつも倒したい… さぁ、今日も王様になる物語をはじめようか・・・
1516704587398672384,1516704587398672384,2022-04-20 18:05:27 東京 (標準時),2022-04-20,18:05:27,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,前回ラダーン祭りを終焉させたぺこーら この後どこへ行こうぺこか‼️  そろそろカッコいい防具も欲しいねぇ😎 今日も楽しんでいきましょか！！！,ja,[],['https://youtu.be/IajyWzkrSUw'],['https://pbs.twimg.com/media/FQxqh4iaIAEacyQ.jpg'],218,982,4427,[],[],https://twitter.com/usadapekora/status/1516704587398672384,False,,1,https://pbs.twimg.com/media/FQxqh4iaIAEacyQ.jpg,,,,,,,[],,,,,"    ""ぺこーら""は、過去にラダーン祭りを終焉させたモンスターのことを指している可能性があります。        ラダーン祭りとは、ラダーンと呼ばれるモンスターを倒すことでアイテムを獲得できるイベントです。        ラダーン祭りは、ぺこーらが存在しなくなるまで開催されていましたが、ぺこーらが現れたときに終了しました。        今回の記事では、ラダーン祭りについて詳しく説明します。"
1516389035924602885,1516389035924602885,2022-04-19 21:11:33 東京 (標準時),2022-04-19,21:11:33,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ヨシエさん…どうして顔だけになっちゃったの！？ 顔面蒼白で心配だよ！ 頼む、追いかけてこないでくれ… ほしいものならなんでもあげる！ クリームパン食べる？めっちゃ人気で買えないらしいよ！！！ これを食べてもう人を襲うのはやめよう！ その後、ぺこーらを見たものは…,ja,[],[],[],250,1410,5033,[],[],https://twitter.com/usadapekora/status/1516389035924602885,False,https://twitter.com/usadapekora/status/1516362455823577090,0,,,,,,,,[],,,,,    すでに襲った相手は念願叶って襲ったので、その後に襲った相手は必要ない    発言をざっくりとまとめると、「ポコポコさんはすでに襲った相手に念願叶ってクリームパンを与えられ、それ以降は他の人を追いかけても襲っていない」ということです。        また、ポコポコさんは襲った相手に頼まれたクリームパンを食べたことによって、身体の一部がクリームパンに変わってしまっているため、ぺこーらはそれを追いかけても意味がなく、ポコポコさんは追いかけられることはなくなってしまっているということです。        そのため、ぺこーらはポコポコさんに襲われることはなくなってしまっているため、ポコポコさんはこれ以上追いかけられることはありません。
1516362455823577090,1516362455823577090,2022-04-19 19:25:56 東京 (標準時),2022-04-19,19:25:56,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,8年前大流行した伝説のホラゲー 恐怖の森 遊んでみるぺこおおおお‼️‼️  実はまさかの初見プレイ… いける…ぺこだよね？😭,ja,[],['https://youtu.be/M9vk96qkRxM'],['https://pbs.twimg.com/media/FQsyFbcaIAAVzgV.jpg'],299,1227,5574,[],[],https://twitter.com/usadapekora/status/1516362455823577090,False,,1,https://pbs.twimg.com/media/FQsyFbcaIAAVzgV.jpg,,,,,,,[],,,,,    - 私は本当に初見プレイです。    - このゲームは8年前に大流行した伝説です。    - このゲームは本当に恐ろしいです。
1516011276626907141,1516011276626907141,2022-04-18 20:10:29 東京 (標準時),2022-04-18,20:10:29,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,"スパイはどこにでもいる。 もしかしたら身近な人が本当はスパイなのかもしれない。 なんでおびえなきゃいけないんだ。 ただ無実なだけなのに,,, 裁判始めただからどうすればわからない。 心象ってどうやったらよくなるの？ 教えて？ぺこーらに！ 無実をこの手に！！！！！！！",ja,[],[],[],250,1491,5626,[],[],https://twitter.com/usadapekora/status/1516011276626907141,False,https://twitter.com/usadapekora/status/1515993463535575042,0,,,,,,,,[],,,,,    「身近な人が本当はスパイなのかもしれない」        これは身近な人がスパイである可能性があるということです。 スパイは身近な人のように見えますが、実際にはそうではありません。 だから、心象を変えるためには、自分自身を見つめ直すことが必要です。 自分自身を見つめ直すときは、自分自身を信頼できるものとして見ることが大切です。
1515993463535575042,1515993463535575042,2022-04-18 18:59:42 東京 (標準時),2022-04-18,18:59:42,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,もう判決に怯えながら暮らすのは嫌だ‼️  風の噂で裁判官の名前は知った… 勝つためならなんでもする😎  まずは心象をよくするぺこ✨✨,ja,[],['https://youtu.be/A3pcYWv7DSY'],['https://pbs.twimg.com/media/FQnjkHQaMAEgDjZ.jpg'],280,1197,5893,[],[],https://twitter.com/usadapekora/status/1515993463535575042,False,,1,https://pbs.twimg.com/media/FQnjkHQaMAEgDjZ.jpg,,,,,,,[],,,,,    1点目：裁判官の名前は知っているので、裁判を勝つためならなんでもする。
1515572907455365123,1515572907455365123,2022-04-17 15:08:33 東京 (標準時),2022-04-17,15:08:33,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,どんどん強敵が出てくる…いや待っている。 何度やられてもくじけない心で敵を討つ。 いっつもそうやってきた。 だけども今回に限ってはそうはいかないのかもしれない… 王になる。 この言葉はとても重たい。 体が押しつぶされてしまいそうだ… だけども、大丈夫、みんながいるから…！！！！,ja,[],[],[],209,1236,5000,[],[],https://twitter.com/usadapekora/status/1515572907455365123,False,https://twitter.com/usadapekora/status/1515537864125464578,0,,,,,,,,[],,,,,    『王になること』は『重たい』です。        1点です。        この言葉はとても重たい。        体が押しつぶされてしまいそうだ…        だけども、大丈夫、みんながいるから…！！！！
1515537864125464578,1515537864125464578,2022-04-17 12:49:18 東京 (標準時),2022-04-17,12:49:18,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,エルデンの時間だあああああ！！！  なにやら今日はデミゴッドの1人 ラダーンとやらと戦いそう…‼️  負けるわけにはいかぬ！！！ みんな出陣ぺこおおおおおおお😤,ja,[],['https://youtu.be/d2moGzRX64A'],['https://pbs.twimg.com/media/FQg_I26aQAULJ0O.jpg'],201,957,4556,[],[],https://twitter.com/usadapekora/status/1515537864125464578,False,,1,https://pbs.twimg.com/media/FQg_I26aQAULJ0O.jpg,,,,,,,[],,,,,    'ラダーン' は正しい名前ではありません。    誤: ラダーン    正: ラダン    それではご覧ください。        'ラダーン' は正しい名前ではありません。    誤: ラダーン    正: ラダン
1515256970860589057,1515256970860589057,2022-04-16 18:13:08 東京 (標準時),2022-04-16,18:13:08,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ままああああああああああああ！！！ なんで大好きなゲームを隠しちゃうんだ！！！ 前も隠されたけどぺこーらはすべて見つけた… 今回は前回よりも難しいところに隠しているのかな？ ゲームの在り処の嗅覚が鋭いからすぐにみつけちゃったらごめんぺこな！ よ～しちゃっちゃとゲーム見つけてあーそぼ！,ja,[],[],[],193,1233,4864,[],[],https://twitter.com/usadapekora/status/1515256970860589057,False,https://twitter.com/usadapekora/status/1515250878860521483,0,,,,,,,,[],,,,,    出現したゲームをすぐにみつけると、ぺこーらはそのゲームを知っている    つまり、ポイントは「一度見つけたゲームは知っている」ということです。        これを利用すると、以下のように解けます。        いま、ぺこーらが知っているゲームは、    右側に2つの数字が書かれているゲームと、    左側に1つの数字が書かれているゲームの4つです。        これを利用して、最後の1つのゲームを探してください。        まず、右側に2つの数字が書かれているゲームを見つけます。    それは、1つのゲームのみです。        次に、左側に1つの数字が書かれているゲームを見つけます。    それは、2つのゲームのみです。        最後に、右側に2つの数字が書かれているゲームと、    左側に1つの数字が書かれているゲームを比較します。        この2つのゲームは、どちらも1
1515250878860521483,1515250878860521483,2022-04-16 17:48:56 東京 (標準時),2022-04-16,17:48:56,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,エルデンやりすぎた… ママ…ごめんなさい…返して；；  みんな一緒に探してくれぺこおおおおおおおおおおおおおおおおおおおおおおおおおお‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️,ja,[],['https://youtu.be/Fg2lbKsqOWA'],['https://pbs.twimg.com/media/FQdAXKqVQAAiQ7A.jpg'],182,1010,5389,[],[],https://twitter.com/usadapekora/status/1515250878860521483,False,,1,https://pbs.twimg.com/media/FQdAXKqVQAAiQ7A.jpg,,,,,,,[],,,,,    経験者は、経験者ではない人よりも多くのデータを見る。        経験者は、経験者ではない人よりも多くの時間をかけてデータを分析する。        経験者は、経験者ではない人よりも多くのテストを実行する。        経験者は、経験者ではない人よりも多くのトライアルとエラーを経験する。        経験者は、経験者ではない人よりも多くの困難を乗り越える。        経験者は、経験者ではない人よりも多くの成功を収める。
1514938880172068866,1514938880172068866,2022-04-15 21:09:09 東京 (標準時),2022-04-15,21:09:09,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,今日もぺこーらは王になるべく各地を歩き渡る。 人との出会いもあれば別れもある。 私と触れ合ったもの皆こういう。 でていけ！！！この死神！！！！ 悲しいことばかりである。 ただ力を欲しただけなのに、どうして傷つけてしまうのだろうか。 あぁ、いとかなし。 けどこれも王の定め！！  PEEEKOOO！,ja,[],[],[],222,1297,5136,[],[],https://twitter.com/usadapekora/status/1514938880172068866,False,https://twitter.com/usadapekora/status/1514899411897548800,0,,,,,,,,[],,,,,    ポイント        1. 今日もぺこーらは王になるべく各地を歩き渡る。        人との出会いもあれば別れもある。        私と触れ合ったもの皆こういう。        でていけ！！！この死神！！！！        悲しいことばかりである。        ただ力を欲しただけなのに、どうして傷つけてしまうのだろうか。        あぁ、いとかなし。        けどこれも王の定め！！        PEEKOOO！
1514899411897548800,1514899411897548800,2022-04-15 18:32:19 東京 (標準時),2022-04-15,18:32:19,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,無事魔術学院占拠完了。 最強の鎌をもった死神の次の行先は…  わからない！ならば各地を調べて 手がかりをさがすぞおおおお！✨  武器も魔法も更に強化したい🧙‍♀️ ,ja,[],['https://youtu.be/4vn_YDs6WjI'],['https://pbs.twimg.com/media/FQX_mY9akAEbM1V.jpg'],242,1078,5059,[],[],https://twitter.com/usadapekora/status/1514899411897548800,False,,1,https://pbs.twimg.com/media/FQX_mY9akAEbM1V.jpg,,,,,,,[],,,,,    ・武器を強化したい        ・魔法を強化したい        魔法を強化したい場合は、魔法を学ぶことを考えてください。    魔法を学ぶことで、魔法を使う能力が上がります。    魔法を使う能力が上がっていくと、魔法を使うことができるようになります。
1513851239317999617,1513851239317999617,2022-04-12 21:07:16 東京 (標準時),2022-04-12,21:07:16,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,学園長はやっぱつええわ。 そう簡単に倒せないよね。 初めての挫折かな…？ いや、ただ強化がちゃんとできていなかっただけ。 そう、本当の姿をまだぺこーらは見せていない。 それはみんなにも… 今日は特別に本当のぺこらを見せてあげる。 驚かないでね。。。 じゃあぺこーら王のおなーりいいいいー！,ja,[],[],[],223,1221,4914,[],[],https://twitter.com/usadapekora/status/1513851239317999617,False,https://twitter.com/usadapekora/status/1513827574149185536,0,,,,,,,,[],,,,, ・強化に時間と努力がかかる     自分のやり方が悪いのかもしれませんが、試しにレベル100のポコラを作ってみました。     ・ポコラは最初から強くはない     強化に必要なステータスを上げるのにかなり時間がかかります。     ・強化にはコツがある     ポコラを強化するには、特定のステータスを上げることが必要です。     ・ポコラを強くするには、特定のステータスを上げることが必要です。     ・ポコラを強くするには、特定のステータスを上げることが必要です。     ・ポコラを強くするには、特定のステータスを上げることが必要です。
1513827574149185536,1513827574149185536,2022-04-12 19:33:13 東京 (標準時),2022-04-12,19:33:13,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,前回魔術学院に入学したところ 学園長にボコボコされたぺこーら…  こんなんじゃダメや‼️  良い情報も入ったし まずは各地を調べてみるぺこ✨✨ あわよくば学園占拠😎,ja,[],['https://youtu.be/f3bjC6m-row'],['https://pbs.twimg.com/media/FQIw_qFaAAwrXMi.jpg'],246,1049,5034,[],[],https://twitter.com/usadapekora/status/1513827574149185536,False,,1,https://pbs.twimg.com/media/FQIw_qFaAAwrXMi.jpg,,,,,,,[],,,,,    ・学園長にボコボコされた        それ以外の情報は見逃しても大丈夫です。
1513488915138695176,1513488915138695176,2022-04-11 21:07:31 東京 (標準時),2022-04-11,21:07:31,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,パワーでねじ伏せるのも面白いが、遠くから魔法でちくちくいたぶるのも面白い。 近づけないほど最強ってわけ 魔法そして鎌この二つを手に入れたぺこーらはきっと出会う人にとっての神。いいや死神かな？ さぁ、今日も王様になるべくまずはこの魔法学校を占拠しましょうか。 さぁお偉いさんでてきなさい,ja,[],[],[],219,1284,5173,[],[],https://twitter.com/usadapekora/status/1513488915138695176,False,https://twitter.com/usadapekora/status/1513475249182220292,0,,,,,,,,[],,,,,    魔法、鎌、この二つを手に入れたぺこーらはきっと出会う人にとっての神。    ここで重要なのは、「ぺこーらはきっと」という部分です。    これは「ぺこーらは必ず」という意味ではなく、「ぺこーらはおそらく」という意味です。    つまり、ぺこーらはおそらく出会う人にとっての神である可能性が高いということです。        これは、ぺこーらが神である可能性が高いということを意味しています。    つまり、ぺこーらは神である可能性が高いということです。
1513475249182220292,1513475249182220292,2022-04-11 20:13:13 東京 (標準時),2022-04-11,20:13:13,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,昨日は秘められた魔法センスを発揮し 敵をなぎ倒したぺこーら  ついに魔術学院に入学するぺこ‼️  昨日レアドロした『アレ』も使いたくなってきたからみんなと相談したい☺️,ja,[],['https://youtu.be/d1oas4k7kZ0'],['https://pbs.twimg.com/media/FQDwY6OakAAUjAW.jpg'],205,1011,4637,[],[],https://twitter.com/usadapekora/status/1513475249182220292,False,,1,https://pbs.twimg.com/media/FQDwY6OakAAUjAW.jpg,,,,,,,[],,,,,    -  レアドロしたアレを使いたくなってきたからみんなと相談したい。
1513459512174268419,1513459512174268419,2022-04-11 19:10:41 東京 (標準時),2022-04-11,19:10:41,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,久しぶりのPEKO’Sキッチン！ 今日はなんとあの巷で噂の激うまトロトロ麻薬卵を作ってみるぺこ！！ この卵1個でご飯が何百杯もいけるらしい…！！！！ ゴクリっ どんだけうめえ卵ぺこなんだ… 食わせろ。はやくくわせろ！！！！ ぺこーらがすべて食ってやる。 皆の者白米はもったか？！いざ夜ご飯！！！,ja,[],[],[],250,1594,5681,[],[],https://twitter.com/usadapekora/status/1513459512174268419,False,https://twitter.com/usadapekora/status/1513429141747474432,0,,,,,,,,[],,,,,    卵1個でご飯が何百杯もいけるらしい…！！！！ ゴクリっ どんだけうめえ卵ぺこなんだ… 食わせろ。はやくくわせろ！！！！ ぺこーらがすべて食ってやる。 皆の者白米はもったか？！いざ夜ご飯！！！    この卵1個でご飯が何百杯もいけるらしい…！！！！ ゴクリっ どんだけうめえ卵ぺこなんだ… 食わせろ。はやくくわせろ！！！！ ぺこーらがすべて食ってやる。 皆の者白米はもったか？！いざ夜ご飯！！！
1513429141747474432,1513429141747474432,2022-04-11 17:10:00 東京 (標準時),2022-04-11,17:10:00,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,めっちゃ流行ってるの見つけました！ 今日の晩御飯はこれに決まり‼️  トロットロでやばいらしい… みんな！白米持って集合じゃああああ🍚,ja,[],['https://youtu.be/-us-YnWISqQ'],['https://pbs.twimg.com/media/FQC6H0faAAQeFsR.jpg'],291,1496,6621,[],[],https://twitter.com/usadapekora/status/1513429141747474432,False,,1,https://pbs.twimg.com/media/FQC6H0faAAQeFsR.jpg,,,,,,,[],,,,,        - トロットロでやばいらしい… みんな！白米持って集合じゃああああ🍚
1513081000053551108,1513081000053551108,2022-04-10 18:06:36 東京 (標準時),2022-04-10,18:06:36,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,昨日から始まったと思ってたぺこでしょ？ いいえ、始まっていませんでした。 今日からやっとエルデンリングが始まるのです。 王になるために様々なところに行き、むかつくやつをボコす。 反逆を起こそうとするものをボコす。 魔法でわからせる。 そう、囚人兎田ぺこらの王となる物語の始まり始まり…！,ja,[],[],[],230,1405,5517,[],[],https://twitter.com/usadapekora/status/1513081000053551108,False,https://twitter.com/usadapekora/status/1513036515999629313,0,,,,,,,,[],,,,,    始まっていませんでした。    これは「ペコ」が「ポイント」なのです。
1513036515999629313,1513036515999629313,2022-04-10 15:09:50 東京 (標準時),2022-04-10,15:09:50,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,広大な世界に出た！！ と思ったらさっそく現れたツリーガード  そやつを乗り越えたぺこーらは強いで‼️  あとはもう広い世界が待ってる✨ 囚人からの成り上がりぺこ‼️,ja,[],['https://youtu.be/swL2D1I-NgA'],['https://pbs.twimg.com/media/FP9hYshacAE5Iih.jpg'],215,1117,5213,[],[],https://twitter.com/usadapekora/status/1513036515999629313,False,,1,https://pbs.twimg.com/media/FP9hYshacAE5Iih.jpg,,,,,,,[],,,,,    -   広大な世界に出た！！ と思ったらさっそく現れたツリーガード  そやつを乗り越えたぺこーらは強いで‼️        この記事を読むことで、広大な世界に出たと思ったら、すぐに現れるツリーガードについて知ることができます。
1510953199976341505,1510953199976341505,2022-04-04 21:11:29 東京 (標準時),2022-04-04,21:11:29,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ゲーム大好きぺこちゃんにゲームをやらせない 何言ってんだ。 それは猿も木から落ちないっていうことだよ？ ゲームをやらせてあげてください。 いや、もう強行突破するしかないのかな？ ぺこーらが無理やりゲームすればいいよね？ 壊してしまおう、ゲームできない世界などいらない… 破壊の時はきた…,ja,[],[],[],268,1415,5841,[],[],https://twitter.com/usadapekora/status/1510953199976341505,False,https://twitter.com/usadapekora/status/1510932750865694721,0,,,,,,,,[],,,,,    ・ゲームできない世界などいらない        単純にゲームをやってみないとダメです。 何かやってみないといけないことがあるのです。        まずはゲームをやってみてください。
1510932750865694721,1510932750865694721,2022-04-04 19:50:14 東京 (標準時),2022-04-04,19:50:14,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,ゲームじゃないゲーム！？ どういうことだってばよぺこ‼️  ぺこーらといったらゲーム好き… そんなぺこちゃんに遊ばせないとはいい度胸だな！！！！！！！！！！！  調査にとりかかるぺこ😎,ja,[],['https://youtu.be/T7hvv1Br3ks'],['https://pbs.twimg.com/media/FPfoiX4aQAEjLeS.jpg'],285,1092,5034,[],[],https://twitter.com/usadapekora/status/1510932750865694721,False,,1,https://pbs.twimg.com/media/FPfoiX4aQAEjLeS.jpg,,,,,,,[],,,,,    目的は遊びである。        ゲームは遊びである。ゲームには、ゲームのために遊ぶために設計された規則がある。ゲームは、それらの規則に従って遊んでいる。それらの規則は、ゲームを遊ぶために設計されている。ゲームは、それらの規則に従って遊ぶために設計された。        つまり、ゲームを遊ぶ目的は、ゲームを遊ぶことである。ゲームは遊びであり、その遊びは、ゲームの規則に従って遊ぶことである。ゲームは遊びであり、その遊びは、ゲームの規則に従って遊び、そして、ゲームを遊ぶことである。
1510605661737938945,1510605661737938945,2022-04-03 22:10:30 東京 (標準時),2022-04-03,22:10:30,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,え！？？！ やばいよやばいよ！ そんなことっていいの！？これは天の災害…なのか・・？ わからない、まだエイプリルフールは続いてたってこと？それともこれはエイプリルフールじゃない・・・？ 真実はこの動画を見ればわかる。 誰が何をどうしているのか。 そう悪は裁かれる。 もう、わかったよね？,ja,[],[],[],286,1536,6379,[],[],https://twitter.com/usadapekora/status/1510605661737938945,False,https://twitter.com/usadapekora/status/1510584465789427719,0,,,,,,,,[],,,,,    ポイント        悪は裁かれる。    以下、詳細です。        詳細        ポイントは以下の1点です。        ポイント        悪は裁かれる。    以下、詳細です。        詳細        ポイントは以下の1点です。        ポイント        悪は裁かれる。    以下、詳細です。        詳細        ポイントは以下の1点です。        ポイント        悪は裁かれる。    以下、詳細です。        詳細
1510584465789427719,1510584465789427719,2022-04-03 20:46:16 東京 (標準時),2022-04-03,20:46:16,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,前回はすごい現場を目撃してしまったぺこーら 今日は被害者の方に 犯行動画を送ってみようと思います😳  大丈夫だよね？ 一体どうなってしまうぺこなんだ‼️ ,ja,[],['https://youtu.be/TewxGnJCa5Q'],['https://pbs.twimg.com/media/FParKGEaMAoM4fF.jpg'],305,1232,6179,[],[],https://twitter.com/usadapekora/status/1510584465789427719,False,,1,https://pbs.twimg.com/media/FParKGEaMAoM4fF.jpg,,,,,,,[],,,,,    当事者に動画を送るのは危険です。
1510167962740617221,1510167962740617221,2022-04-02 17:11:14 東京 (標準時),2022-04-02,17:11:14,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,君もこっちの世界に来るんだね？ この世界はそう簡単に生きれないよ。 努力もしてもらう、ときには苦手なことにもチャレンジしてもらう。 それでも君はこの世界に来るんだね？ ならばよし、伝説の配信者兎田ぺこーらが直々に鍛えてやろう！ さぁともにNo１になりに行こう レッツインターネットの世界へ,ja,[],[],[],249,1483,6658,[],[],https://twitter.com/usadapekora/status/1510167962740617221,False,https://twitter.com/usadapekora/status/1510139316202258434,0,,,,,,,,[],,,,,    君もこっちの世界に来るんだね？    この世界はそう簡単に生きれないよ。 努力もしてもらう、ときには苦手なことにもチャレンジしてもらう。 それでも君はこの世界に来るんだね？ ならばよし、伝説の配信者兎田ぺこーらが直々に鍛えてやろう！ さぁともにNo１になりに行こう レッツインターネットの世界へ            〜転載禁止！無断使用は絶対にダメです！〜
1510139316202258434,1510139316202258434,2022-04-02 15:17:24 東京 (標準時),2022-04-02,15:17:24,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,メンヘラ彼女きｔら！！！！！！！  な～に～！？配信者になりたいだと！？ しかたねぇ！ぺこーらがお前をNo1にしてやる😤 まずはうさぎ跳び1000回じゃ！！  配信者というものを叩き込んでやるぺこ‼️,ja,[],['https://youtu.be/gS8dG6vCWI8'],['https://pbs.twimg.com/media/FPUWLWhaAAEDTf7.jpg'],287,1316,6102,[],[],https://twitter.com/usadapekora/status/1510139316202258434,False,,1,https://pbs.twimg.com/media/FPUWLWhaAAEDTf7.jpg,,,,,,,[],,,,,    100 metros en 10 segundos es un buen tiempo.        これで正解です。
1509488155329671169,1509488155329671169,2022-03-31 20:09:55 東京 (標準時),2022-03-31,20:09:55,+0900,1133215093246664706,usadapekora,兎田ぺこら👯‍♀️新曲｢ララララビット！！｣歌ったぺこ！,,神様！久しぶりのガチャです。 今日この日まで、物欲という物欲を欲してこなかったです。 それは、今日ほしいキャラを手にするため。 お空から見てくれていましたか？ぺこーらの日々の行いを… ひかせてください。 お願いします、ここにいるリスナーさんの運をすべてお渡ししますのでどうかどうか…！,ja,[],[],[],254,1445,5601,[],[],https://twitter.com/usadapekora/status/1509488155329671169,False,https://twitter.com/usadapekora/status/1509431602870632449,0,,,,,,,,[],,,,,    今日ほしいキャラを手にするため、物欲を欲してこなかった。
